ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
A330-343;ICAO_A;1;5;Accelerate;MaxClimb;1;;914.2;200.1;
A330-343;ICAO_A;1;6;Accelerate;MaxClimb;ZERO;;1103.7;218.9;
A330-343;ICAO_A;1;7;Accelerate;MaxClimb;ZERO;;1253.2;250;
A330-343;ICAO_A;1;8;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_A;1;9;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_A;1;10;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_A;2;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_A;2;2;Climb;MaxTakeoff;1+F;1500;;;
A330-343;ICAO_A;2;3;Climb;MaxClimb;1+F;3000;;;
A330-343;ICAO_A;2;4;Accelerate;MaxClimb;1+F;;801.5;177.5;
A330-343;ICAO_A;2;5;Accelerate;MaxClimb;1;;885.4;201.7;
A330-343;ICAO_A;2;6;Accelerate;MaxClimb;ZERO;;1068.3;219.8;
A330-343;ICAO_A;2;7;Accelerate;MaxClimb;ZERO;;1208.4;250;
A330-343;ICAO_A;2;8;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_A;2;9;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_A;2;10;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_A;3;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_A;3;2;Climb;MaxTakeoff;1+F;1500;;;
A330-343;ICAO_A;3;3;Climb;MaxClimb;1+F;3000;;;
A330-343;ICAO_A;3;4;Accelerate;MaxClimb;1+F;;766.4;180.3;
A330-343;ICAO_A;3;5;Accelerate;MaxClimb;1;;857.9;203.5;
A330-343;ICAO_A;3;6;Accelerate;MaxClimb;ZERO;;1033.8;220.9;
A330-343;ICAO_A;3;7;Accelerate;MaxClimb;ZERO;;1164.8;250;
A330-343;ICAO_A;3;8;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_A;3;9;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_A;3;10;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_A;4;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_A;4;2;Climb;MaxTakeoff;1+F;1500;;;
A330-343;ICAO_A;4;3;Climb;MaxClimb;1+F;3000;;;
A330-343;ICAO_A;4;4;Accelerate;MaxClimb;1+F;;717.5;185.3;
A330-343;ICAO_A;4;5;Accelerate;MaxClimb;1;;814.6;206.8;
A330-343;ICAO_A;4;6;Accelerate;MaxClimb;ZERO;;977.3;223;
A330-343;ICAO_A;4;7;Accelerate;MaxClimb;ZERO;;1093.5;250;
A330-343;ICAO_A;4;8;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_A;4;9;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_A;4;10;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_A;5;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_A;5;2;Climb;MaxTakeoff;1+F;1500;;;
A330-343;ICAO_A;5;3;Climb;MaxClimb;1+F;3000;;;
A330-343;ICAO_A;5;4;Accelerate;MaxClimb;1+F;;661.1;191.5;
A330-343;ICAO_A;5;5;Accelerate;MaxClimb;1;;767;211.2;
A330-343;ICAO_A;5;6;Accelerate;MaxClimb;ZERO;;910.6;226.1;
A330-343;ICAO_A;5;7;Accelerate;MaxClimb;ZERO;;1011;250;
A330-343;ICAO_A;5;8;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_A;5;9;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_A;5;10;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_A;6;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_A;6;2;Climb;MaxTakeoff;1+F;1500;;;
A330-343;ICAO_A;6;3;Climb;MaxClimb;1+F;3000;;;
A330-343;ICAO_A;6;4;Accelerate;MaxClimb;1+F;;607.1;197.4;
A330-343;ICAO_A;6;5;Accelerate;MaxClimb;1;;717;215.3;
A330-343;ICAO_A;6;6;Accelerate;MaxClimb;ZERO;;840.3;228.8;
A330-343;ICAO_A;6;7;Accelerate;MaxClimb;ZERO;;929.9;250;
A330-343;ICAO_A;6;8;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_A;6;9;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_A;6;10;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_A;7;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_A;7;2;Climb;MaxTakeoff;1+F;1500;;;
A330-343;ICAO_A;7;3;Climb;MaxClimb;1+F;3000;;;
A330-343;ICAO_A;7;4;Accelerate;MaxClimb;1+F;;538;200.4;
A330-343;ICAO_A;7;5;Accelerate;MaxClimb;1;;638.8;216.2;
A330-343;ICAO_A;7;6;Accelerate;MaxClimb;ZERO;;743.9;228.1;
A330-343;ICAO_A;7;7;Accelerate;MaxClimb;ZERO;;830.4;250;
A330-343;ICAO_A;7;8;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_A;7;9;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_A;7;10;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_B;1;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_B;1;2;Climb;MaxTakeoff;1+F;1000;;;
A330-343;ICAO_B;1;3;Accelerate;MaxTakeoff;1+F;;1273.5;174.9;
A330-343;ICAO_B;1;4;Accelerate;MaxTakeoff;1;;1384.8;213.9;
A330-343;ICAO_B;1;5;Climb;MaxClimb;ZERO;3000;;;
A330-343;ICAO_B;1;6;Accelerate;MaxClimb;ZERO;;1268.1;250;
A330-343;ICAO_B;1;7;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_B;1;8;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_B;1;9;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_B;2;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_B;2;2;Climb;MaxTakeoff;1+F;1000;;;
A330-343;ICAO_B;2;3;Accelerate;MaxTakeoff;1+F;;1218.9;177.7;
A330-343;ICAO_B;2;4;Accelerate;MaxTakeoff;1;;1340.4;215;
A330-343;ICAO_B;2;5;Climb;MaxClimb;ZERO;3000;;;
A330-343;ICAO_B;2;6;Accelerate;MaxClimb;ZERO;;1223.6;250;
A330-343;ICAO_B;2;7;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_B;2;8;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_B;2;9;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_B;3;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_B;3;2;Climb;MaxTakeoff;1+F;1000;;;
A330-343;ICAO_B;3;3;Accelerate;MaxTakeoff;1+F;;1181.2;180.4;
A330-343;ICAO_B;3;4;Accelerate;MaxTakeoff;1;;1296.6;216.1;
A330-343;ICAO_B;3;5;Climb;MaxClimb;ZERO;3000;;;
A330-343;ICAO_B;3;6;Accelerate;MaxClimb;ZERO;;1180;250;
A330-343;ICAO_B;3;7;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_B;3;8;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_B;3;9;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_B;4;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_B;4;2;Climb;MaxTakeoff;1+F;1000;;;
A330-343;ICAO_B;4;3;Accelerate;MaxTakeoff;1+F;;1115.2;185.2;
A330-343;ICAO_B;4;4;Accelerate;MaxTakeoff;1;;1224.1;218.3;
A330-343;ICAO_B;4;5;Climb;MaxClimb;ZERO;3000;;;
A330-343;ICAO_B;4;6;Accelerate;MaxClimb;ZERO;;1108.4;250;
A330-343;ICAO_B;4;7;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_B;4;8;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_B;4;9;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_B;5;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_B;5;2;Climb;MaxTakeoff;1+F;1000;;;
A330-343;ICAO_B;5;3;Accelerate;MaxTakeoff;1+F;;1038.3;191.3;
A330-343;ICAO_B;5;4;Accelerate;MaxTakeoff;1;;1139.2;221.4;
A330-343;ICAO_B;5;5;Climb;MaxClimb;ZERO;3000;;;
A330-343;ICAO_B;5;6;Accelerate;MaxClimb;ZERO;;1025.2;250;
A330-343;ICAO_B;5;7;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_B;5;8;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_B;5;9;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_B;6;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_B;6;2;Climb;MaxTakeoff;1+F;1000;;;
A330-343;ICAO_B;6;3;Accelerate;MaxTakeoff;1+F;;962.8;197.3;
A330-343;ICAO_B;6;4;Accelerate;MaxTakeoff;1;;1054.3;224.5;
A330-343;ICAO_B;6;5;Climb;MaxClimb;ZERO;3000;;;
A330-343;ICAO_B;6;6;Accelerate;MaxClimb;ZERO;;943.3;250;
A330-343;ICAO_B;6;7;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_B;6;8;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_B;6;9;Climb;MaxClimb;ZERO;10000;;;
A330-343;ICAO_B;7;1;Takeoff;MaxTakeoff;1+F;;;;
A330-343;ICAO_B;7;2;Climb;MaxTakeoff;1+F;1000;;;
A330-343;ICAO_B;7;3;Accelerate;MaxTakeoff;1+F;;869.5;200.8;
A330-343;ICAO_B;7;4;Accelerate;MaxTakeoff;1;;948.6;225;
A330-343;ICAO_B;7;5;Climb;MaxClimb;ZERO;3000;;;
A330-343;ICAO_B;7;6;Accelerate;MaxClimb;ZERO;;842;250;
A330-343;ICAO_B;7;7;Climb;MaxClimb;ZERO;5500;;;
A330-343;ICAO_B;7;8;Climb;MaxClimb;ZERO;7500;;;
A330-343;ICAO_B;7;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;DEFAULT;1;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;DEFAULT;1;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;DEFAULT;1;3;Accelerate;MaxTakeoff;1+F;;1019.3;177.6;
A340-211;DEFAULT;1;4;Accelerate;MaxTakeoff;1;;1101.1;215.2;
A340-211;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1165.6;250;
A340-211;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;DEFAULT;2;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;DEFAULT;2;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;DEFAULT;2;3;Accelerate;MaxTakeoff;1+F;;973.9;180.5;
A340-211;DEFAULT;2;4;Accelerate;MaxTakeoff;1;;1061.1;216.3;
A340-211;DEFAULT;2;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1120.6;250;
A340-211;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;DEFAULT;3;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;DEFAULT;3;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;DEFAULT;3;3;Accelerate;MaxTakeoff;1+F;;930.2;183.1;
A340-211;DEFAULT;3;4;Accelerate;MaxTakeoff;1;;1021.2;217.3;
A340-211;DEFAULT;3;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1076.1;250;
A340-211;DEFAULT;3;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;DEFAULT;3;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;DEFAULT;3;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;DEFAULT;4;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;DEFAULT;4;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;DEFAULT;4;3;Accelerate;MaxTakeoff;1+F;;860.1;188.2;
A340-211;DEFAULT;4;4;Accelerate;MaxTakeoff;1;;955.9;219.5;
A340-211;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;1003.9;250;
A340-211;DEFAULT;4;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;DEFAULT;4;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;DEFAULT;4;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;DEFAULT;5;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;DEFAULT;5;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;DEFAULT;5;3;Accelerate;MaxTakeoff;1+F;;779.4;194.9;
A340-211;DEFAULT;5;4;Accelerate;MaxTakeoff;1;;879.4;222.9;
A340-211;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;920.2;250;
A340-211;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;DEFAULT;6;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;DEFAULT;6;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;DEFAULT;6;3;Accelerate;MaxTakeoff;1+F;;705.2;199.2;
A340-211;DEFAULT;6;4;Accelerate;MaxTakeoff;1;;802;224.4;
A340-211;DEFAULT;6;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;DEFAULT;6;6;Accelerate;MaxClimb;ZERO;;836.4;250;
A340-211;DEFAULT;6;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;DEFAULT;6;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;DEFAULT;6;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;DEFAULT;7;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;DEFAULT;7;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;DEFAULT;7;3;Accelerate;MaxTakeoff;1+F;;519.8;199.2;
A340-211;DEFAULT;7;4;Accelerate;MaxTakeoff;1;;591.5;218.2;
A340-211;DEFAULT;7;5;Accelerate;MaxTakeoff;1;;653.7;223.4;
A340-211;DEFAULT;7;6;Climb;MaxClimb;ZERO;3000;;;
A340-211;DEFAULT;7;7;Accelerate;MaxClimb;ZERO;;622.6;250;
A340-211;DEFAULT;7;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;DEFAULT;7;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;DEFAULT;7;10;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_A;1;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_A;1;2;Climb;MaxTakeoff;1+F;1500;;;
A340-211;ICAO_A;1;3;Climb;MaxClimb;1+F;3000;;;
A340-211;ICAO_A;1;4;Accelerate;MaxClimb;1+F;;832.3;177.4;
A340-211;ICAO_A;1;5;Accelerate;MaxClimb;1;;890.6;206.8;
A340-211;ICAO_A;1;6;Accelerate;MaxClimb;ZERO;;1039.6;227.9;
A340-211;ICAO_A;1;7;Accelerate;MaxClimb;ZERO;;1154.4;250;
A340-211;ICAO_A;1;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_A;1;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_A;1;10;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_A;2;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_A;2;2;Climb;MaxTakeoff;1+F;1500;;;
A340-211;ICAO_A;2;3;Climb;MaxClimb;1+F;3000;;;
A340-211;ICAO_A;2;4;Accelerate;MaxClimb;1+F;;793;180.4;
A340-211;ICAO_A;2;5;Accelerate;MaxClimb;1;;855.5;208.3;
A340-211;ICAO_A;2;6;Accelerate;MaxClimb;ZERO;;999.1;228.5;
A340-211;ICAO_A;2;7;Accelerate;MaxClimb;ZERO;;1109.1;250;
A340-211;ICAO_A;2;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_A;2;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_A;2;10;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_A;3;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_A;3;2;Climb;MaxTakeoff;1+F;1500;;;
A340-211;ICAO_A;3;3;Climb;MaxClimb;1+F;3000;;;
A340-211;ICAO_A;3;4;Accelerate;MaxClimb;1+F;;754.7;183;
A340-211;ICAO_A;3;5;Accelerate;MaxClimb;1;;820.5;209.4;
A340-211;ICAO_A;3;6;Accelerate;MaxClimb;ZERO;;959.1;228.8;
A340-211;ICAO_A;3;7;Accelerate;MaxClimb;ZERO;;1064.5;250;
A340-211;ICAO_A;3;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_A;3;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_A;3;10;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_A;4;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_A;4;2;Climb;MaxTakeoff;1+F;1500;;;
A340-211;ICAO_A;4;3;Climb;MaxClimb;1+F;3000;;;
A340-211;ICAO_A;4;4;Accelerate;MaxClimb;1+F;;690.8;188.1;
A340-211;ICAO_A;4;5;Accelerate;MaxClimb;1;;763;212.2;
A340-211;ICAO_A;4;6;Accelerate;MaxClimb;ZERO;;893.8;230;
A340-211;ICAO_A;4;7;Accelerate;MaxClimb;ZERO;;991.5;250;
A340-211;ICAO_A;4;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_A;4;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_A;4;10;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_A;5;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_A;5;2;Climb;MaxTakeoff;1+F;1500;;;
A340-211;ICAO_A;5;3;Climb;MaxClimb;1+F;3000;;;
A340-211;ICAO_A;5;4;Accelerate;MaxClimb;1+F;;621.5;194.8;
A340-211;ICAO_A;5;5;Accelerate;MaxClimb;1;;695.5;216.1;
A340-211;ICAO_A;5;6;Accelerate;MaxClimb;ZERO;;818.3;232.2;
A340-211;ICAO_A;5;7;Accelerate;MaxClimb;ZERO;;906.8;250;
A340-211;ICAO_A;5;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_A;5;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_A;5;10;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_A;6;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_A;6;2;Climb;MaxTakeoff;1+F;1500;;;
A340-211;ICAO_A;6;3;Climb;MaxClimb;1+F;3000;;;
A340-211;ICAO_A;6;4;Accelerate;MaxClimb;1+F;;555.3;199.2;
A340-211;ICAO_A;6;5;Accelerate;MaxClimb;1;;627.4;218.1;
A340-211;ICAO_A;6;6;Accelerate;MaxClimb;ZERO;;742.5;232.6;
A340-211;ICAO_A;6;7;Accelerate;MaxClimb;ZERO;;824.1;250;
A340-211;ICAO_A;6;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_A;6;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_A;6;10;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_A;7;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_A;7;2;Climb;MaxTakeoff;1+F;1500;;;
A340-211;ICAO_A;7;3;Climb;MaxClimb;1+F;3000;;;
A340-211;ICAO_A;7;4;Accelerate;MaxClimb;1+F;;388.7;199.2;
A340-211;ICAO_A;7;5;Accelerate;MaxClimb;1;;444.2;212.8;
A340-211;ICAO_A;7;6;Accelerate;MaxClimb;1;;500.7;224.8;
A340-211;ICAO_A;7;7;Accelerate;MaxClimb;ZERO;;555.6;235.4;
A340-211;ICAO_A;7;8;Accelerate;MaxClimb;ZERO;;623;250;
A340-211;ICAO_A;7;9;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_A;7;10;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_A;7;11;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_B;1;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_B;1;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;ICAO_B;1;3;Accelerate;MaxTakeoff;1+F;;1019.3;177.6;
A340-211;ICAO_B;1;4;Accelerate;MaxTakeoff;1;;1101.1;215.2;
A340-211;ICAO_B;1;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;ICAO_B;1;6;Accelerate;MaxClimb;ZERO;;1165.6;250;
A340-211;ICAO_B;1;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_B;1;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_B;1;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_B;2;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_B;2;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;ICAO_B;2;3;Accelerate;MaxTakeoff;1+F;;973.9;180.5;
A340-211;ICAO_B;2;4;Accelerate;MaxTakeoff;1;;1061.1;216.3;
A340-211;ICAO_B;2;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;ICAO_B;2;6;Accelerate;MaxClimb;ZERO;;1120.6;250;
A340-211;ICAO_B;2;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_B;2;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_B;2;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_B;3;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_B;3;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;ICAO_B;3;3;Accelerate;MaxTakeoff;1+F;;930.2;183.1;
A340-211;ICAO_B;3;4;Accelerate;MaxTakeoff;1;;1021.2;217.3;
A340-211;ICAO_B;3;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;ICAO_B;3;6;Accelerate;MaxClimb;ZERO;;1076.1;250;
A340-211;ICAO_B;3;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_B;3;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_B;3;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_B;4;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_B;4;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;ICAO_B;4;3;Accelerate;MaxTakeoff;1+F;;860.1;188.2;
A340-211;ICAO_B;4;4;Accelerate;MaxTakeoff;1;;955.9;219.5;
A340-211;ICAO_B;4;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;ICAO_B;4;6;Accelerate;MaxClimb;ZERO;;1003.9;250;
A340-211;ICAO_B;4;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_B;4;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_B;4;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_B;5;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_B;5;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;ICAO_B;5;3;Accelerate;MaxTakeoff;1+F;;779.4;194.9;
A340-211;ICAO_B;5;4;Accelerate;MaxTakeoff;1;;879.4;222.9;
A340-211;ICAO_B;5;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;ICAO_B;5;6;Accelerate;MaxClimb;ZERO;;920.2;250;
A340-211;ICAO_B;5;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_B;5;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_B;5;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_B;6;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_B;6;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;ICAO_B;6;3;Accelerate;MaxTakeoff;1+F;;705.2;199.2;
A340-211;ICAO_B;6;4;Accelerate;MaxTakeoff;1;;802;224.4;
A340-211;ICAO_B;6;5;Climb;MaxClimb;ZERO;3000;;;
A340-211;ICAO_B;6;6;Accelerate;MaxClimb;ZERO;;836.4;250;
A340-211;ICAO_B;6;7;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_B;6;8;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_B;6;9;Climb;MaxClimb;ZERO;10000;;;
A340-211;ICAO_B;7;1;Takeoff;MaxTakeoff;1+F;;;;
A340-211;ICAO_B;7;2;Climb;MaxTakeoff;1+F;1000;;;
A340-211;ICAO_B;7;3;Accelerate;MaxTakeoff;1+F;;519.8;199.2;
A340-211;ICAO_B;7;4;Accelerate;MaxTakeoff;1;;591.5;218.2;
A340-211;ICAO_B;7;5;Accelerate;MaxTakeoff;1;;653.7;223.4;
A340-211;ICAO_B;7;6;Climb;MaxClimb;ZERO;3000;;;
A340-211;ICAO_B;7;7;Accelerate;MaxClimb;ZERO;;622.6;250;
A340-211;ICAO_B;7;8;Climb;MaxClimb;ZERO;5500;;;
A340-211;ICAO_B;7;9;Climb;MaxClimb;ZERO;7500;;;
A340-211;ICAO_B;7;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;DEFAULT;1;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;DEFAULT;1;2;Accelerate;MaxTakeoff;1+F;;1518.1;178.9;
A340-642;DEFAULT;1;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;DEFAULT;1;4;Accelerate;MaxTakeoff;1+F;;1534.7;191.5;
A340-642;DEFAULT;1;5;Accelerate;MaxTakeoff;1;;1638.4;240.3;
A340-642;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1461.4;250;
A340-642;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;DEFAULT;2;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;DEFAULT;2;2;Accelerate;MaxTakeoff;1+F;;1481;178.3;
A340-642;DEFAULT;2;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;DEFAULT;2;4;Accelerate;MaxTakeoff;1+F;;1452.6;194.6;
A340-642;DEFAULT;2;5;Accelerate;MaxTakeoff;1;;1595.8;241.6;
A340-642;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1415;250;
A340-642;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
